[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Gateway_Atom::$res_enc_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\WooCommerce_AIPAY\woocommerce-atom-gateway.php on line 54
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Gateway_Atom::$res_salt_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\WooCommerce_AIPAY\woocommerce-atom-gateway.php on line 55
[19-Feb-2024 08:18:54 UTC] PHP Warning:  Undefined array key "wc-api" in C:\xampp\htdocs\defguru\wp-content\plugins\WooCommerce_AIPAY\woocommerce-atom-gateway.php on line 281
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$gateway_module is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 53
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$redirect_page_id is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 54
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency1 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 56
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency1_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 57
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency1_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 58
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency2 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 60
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency2_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 61
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency2_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 62
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency3 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 64
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency3_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 65
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency3_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 66
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency4 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 68
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency4_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 69
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency4_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 70
